$NAME IBM
# Date,Open,High,Low,Close,Adj Close,Volume
13-03-1990,26.875000,27.062500,26.562500,26.562500,7.611060,8300800
14-03-1990,26.718750,26.750000,26.406250,26.562500,7.611060,4990800
15-03-1990,26.656250,26.843750,26.625000,26.750000,7.664783,5328000
16-03-1990,26.937500,27.187500,26.843750,27.156250,7.781188,10296400
19-03-1990,27.031250,27.281250,26.843750,27.250000,7.808052,6428800
20-03-1990,27.218750,27.343750,26.968750,27.000000,7.736420,7406400
21-03-1990,27.125000,27.125000,26.781250,26.812500,7.682694,3389200
22-03-1990,26.750000,26.875000,26.375000,26.625000,7.628967,4801200
23-03-1990,26.500000,26.531250,26.218750,26.250000,7.521518,4597600
26-03-1990,26.375000,26.437500,26.031250,26.031250,7.458837,3350000
27-03-1990,25.906250,26.187500,25.843750,26.125000,7.485699,5292800
28-03-1990,26.062500,26.468750,25.937500,26.468750,7.584194,5824400
29-03-1990,26.500000,26.718750,26.437500,26.500000,7.593150,5656800
30-03-1990,26.593750,26.687500,26.406250,26.531250,7.602104,5704000
02-04-1990,26.281250,26.468750,26.250000,26.468750,7.584194,5193200
03-04-1990,26.500000,26.687500,26.500000,26.656250,7.637921,4201600
04-04-1990,26.656250,26.937500,26.468750,26.625000,7.628967,6864800
05-04-1990,26.687500,26.718750,26.468750,26.531250,7.602104,3473600
06-04-1990,26.562500,26.593750,26.312500,26.468750,7.584194,3009200
09-04-1990,26.406250,26.468750,26.312500,26.375000,7.557333,3131200
10-04-1990,26.312500,26.593750,26.281250,26.468750,7.584194,3739200
11-04-1990,26.531250,26.625000,26.468750,26.593750,7.620011,2580800
12-04-1990,26.781250,27.000000,26.750000,26.781250,7.673740,3686400
16-04-1990,27.500000,27.812500,27.500000,27.718750,7.942365,16482800
17-04-1990,27.625000,27.812500,27.468750,27.781250,7.960272,7657600
18-04-1990,27.718750,27.718750,27.375000,27.468750,7.870729,6124000
19-04-1990,27.375000,27.562500,27.281250,27.281250,7.817005,6110000
20-04-1990,27.343750,27.375000,27.062500,27.343750,7.834915,6626000
23-04-1990,27.250000,27.375000,27.156250,27.343750,7.834915,5400800
24-04-1990,27.406250,27.593750,27.218750,27.218750,7.799096,5226400
25-04-1990,27.312500,27.531250,27.281250,27.343750,7.834915,4693600
26-04-1990,27.468750,27.500000,27.125000,27.187500,7.790143,5529200
27-04-1990,27.250000,27.250000,26.843750,26.843750,7.691648,3926400
30-04-1990,26.750000,27.312500,26.750000,27.250000,7.808052,6451600
01-05-1990,27.375000,27.406250,26.968750,27.000000,7.736420,4664800
02-05-1990,27.000000,27.281250,27.000000,27.281250,7.817005,4866400
03-05-1990,27.375000,27.531250,27.281250,27.312500,7.825954,6674800
04-05-1990,27.156250,27.656250,27.062500,27.625000,8.282433,6049200
07-05-1990,27.625000,27.843750,27.562500,27.625000,8.282433,5220800
08-05-1990,27.625000,27.750000,27.593750,27.687500,8.301169,4962000
09-05-1990,27.687500,27.812500,27.593750,27.812500,8.338648,4860000
10-05-1990,27.843750,28.218750,27.812500,28.093750,8.422970,7253200
11-05-1990,28.406250,28.625000,28.250000,28.500000,8.544765,10189200
14-05-1990,28.531250,28.875000,28.500000,28.562500,8.563507,9242400
15-05-1990,28.468750,28.906250,28.437500,28.906250,8.666569,5944000
16-05-1990,28.812500,28.937500,28.656250,28.843750,8.647832,7046000
17-05-1990,28.968750,29.062500,28.781250,29.031250,8.704049,6090400
18-05-1990,28.968750,29.062500,28.812500,28.843750,8.647832,7080800
21-05-1990,28.781250,29.343750,28.781250,29.250000,8.769630,6942400
22-05-1990,29.375000,29.437500,29.156250,29.437500,8.825850,7734400
23-05-1990,29.375000,29.687500,29.312500,29.687500,8.900798,6812400
24-05-1990,29.687500,29.718750,29.468750,29.687500,8.900798,5781200
25-05-1990,29.406250,29.500000,29.031250,29.062500,8.713419,4594800
29-05-1990,29.250000,29.968750,29.187500,29.937500,8.975755,7840400
30-05-1990,30.000000,30.531250,29.906250,30.218750,9.060081,11428000
31-05-1990,29.937500,30.218750,29.875000,30.000000,8.994494,7963600
01-06-1990,30.125000,30.187500,29.750000,29.875000,8.957018,6168000
04-06-1990,29.875000,30.218750,29.812500,30.093750,9.022603,5193200
05-06-1990,30.125000,30.468750,30.031250,30.187500,9.050710,9407600
06-06-1990,30.093750,30.562500,30.093750,30.156250,9.041339,6174000
07-06-1990,30.312500,30.375000,29.937500,30.156250,9.041339,5949600
08-06-1990,30.218750,30.218750,29.656250,29.687500,8.900798,5725200
11-06-1990,29.656250,30.062500,29.656250,29.968750,8.985126,4326800
12-06-1990,30.031250,30.218750,29.812500,30.062500,9.013230,5504800
13-06-1990,30.125000,30.531250,30.062500,30.343750,9.097552,8964000
14-06-1990,30.312500,30.468750,30.031250,30.218750,9.060081,6793200
15-06-1990,30.093750,30.312500,30.031250,30.093750,9.022603,8447600
18-06-1990,30.062500,30.187500,29.656250,29.656250,8.891436,5968000
19-06-1990,29.718750,29.781250,29.468750,29.687500,8.900798,5782400
20-06-1990,29.687500,29.781250,29.312500,29.500000,8.844584,4044800
21-06-1990,29.500000,29.781250,29.375000,29.781250,8.928905,4004800
22-06-1990,29.750000,29.875000,29.062500,29.062500,8.713419,4800400
25-06-1990,29.156250,29.312500,29.125000,29.156250,8.741524,4504800
26-06-1990,29.406250,29.500000,29.125000,29.187500,8.750894,5017600
27-06-1990,29.218750,29.531250,29.187500,29.500000,8.844584,4606800
28-06-1990,29.562500,29.593750,29.375000,29.406250,8.816479,3215200
29-06-1990,29.406250,29.531250,29.343750,29.375000,8.807110,3414800
02-07-1990,29.375000,29.687500,29.343750,29.625000,8.882063,3664000
03-07-1990,29.656250,29.687500,29.406250,29.406250,8.816479,2336400
05-07-1990,29.375000,29.406250,29.218750,29.343750,8.797739,3399200
06-07-1990,29.281250,29.625000,29.250000,29.500000,8.844584,2834400
09-07-1990,29.531250,29.812500,29.468750,29.750000,8.919537,3667200
10-07-1990,29.812500,29.937500,29.437500,29.437500,8.825850,4976000
11-07-1990,29.531250,29.812500,29.468750,29.781250,8.928905,4100000
12-07-1990,29.750000,30.093750,29.687500,30.000000,8.994494,6945600
13-07-1990,30.156250,30.531250,30.062500,30.250000,9.069448,8621600
16-07-1990,30.500000,30.781250,30.312500,30.593750,9.172511,8924400
17-07-1990,30.625000,30.625000,29.968750,30.187500,9.050710,6742800
18-07-1990,30.218750,30.406250,29.968750,29.968750,8.985126,6736400
19-07-1990,29.906250,30.031250,29.687500,30.000000,8.994494,5743200
20-07-1990,30.031250,30.062500,29.375000,29.406250,8.816479,7034400
23-07-1990,29.437500,29.437500,28.531250,28.968750,8.685309,8573200
24-07-1990,28.968750,29.000000,28.406250,28.687500,8.600983,6158000
25-07-1990,28.625000,28.875000,28.562500,28.687500,8.600983,5458800
26-07-1990,28.656250,28.656250,28.062500,28.281250,8.479183,5483600
27-07-1990,28.187500,28.187500,27.656250,27.843750,8.348015,7385200
30-07-1990,27.687500,28.093750,27.625000,28.031250,8.404229,5922800
31-07-1990,28.093750,28.218750,27.656250,27.875000,8.357385,5477200
01-08-1990,27.968750,28.093750,27.656250,27.906250,8.366750,6841200
02-08-1990,27.250000,27.687500,27.250000,27.437500,8.226210,7474800
03-08-1990,27.312500,27.375000,25.937500,27.031250,8.104415,14196800
06-08-1990,25.968750,26.093750,25.625000,25.968750,8.150706,9140000
07-08-1990,26.156250,26.250000,25.625000,25.750000,8.082053,8947200
08-08-1990,25.750000,25.968750,25.718750,25.781250,8.091856,7539200
09-08-1990,25.875000,25.968750,25.750000,25.812500,8.101665,5054800
10-08-1990,25.812500,25.906250,25.375000,25.500000,8.003586,5794000
13-08-1990,25.375000,26.000000,25.250000,25.937500,8.140902,6331200
14-08-1990,25.906250,26.281250,25.781250,26.093750,8.189944,6623600
15-08-1990,26.281250,26.312500,26.125000,26.250000,8.238986,6059600
16-08-1990,26.062500,26.437500,25.937500,25.937500,8.140902,8125600
17-08-1990,25.750000,25.843750,25.187500,25.343750,7.954540,10562400
20-08-1990,25.500000,25.687500,25.468750,25.562500,8.023202,4955200
21-08-1990,25.156250,25.437500,24.937500,25.125000,7.885884,9559600
22-08-1990,25.187500,25.250000,24.718750,24.750000,7.768187,7892000
23-08-1990,24.187500,24.593750,24.125000,24.218750,7.601445,9709600
24-08-1990,24.625000,25.250000,24.468750,25.093750,7.876073,8158400
27-08-1990,25.750000,26.093750,25.687500,26.093750,8.189944,6300400
28-08-1990,25.968750,26.031250,25.843750,25.906250,8.131090,3872400
29-08-1990,25.875000,26.093750,25.687500,25.968750,8.150706,4578800
30-08-1990,25.968750,26.031250,25.343750,25.437500,7.983965,4320400
31-08-1990,25.406250,25.468750,25.093750,25.468750,7.993774,3541600
04-09-1990,25.250000,25.656250,25.187500,25.625000,8.042821,4802000
05-09-1990,25.718750,25.968750,25.562500,25.625000,8.042821,5810400
06-09-1990,25.718750,25.875000,25.375000,25.593750,8.033008,5388000
07-09-1990,25.468750,26.375000,25.468750,26.375000,8.278216,6538800
10-09-1990,26.625000,26.906250,26.375000,26.468750,8.307644,6437600
11-09-1990,26.593750,26.937500,26.468750,26.875000,8.435151,5752800
12-09-1990,27.093750,27.093750,26.781250,26.968750,8.464572,4771600
13-09-1990,26.937500,26.937500,26.187500,26.250000,8.238986,4308000
14-09-1990,26.218750,26.250000,25.906250,26.093750,8.189944,5390400
17-09-1990,26.062500,26.437500,26.031250,26.281250,8.248791,3579600
18-09-1990,26.312500,26.906250,26.281250,26.812500,8.415534,6796800
19-09-1990,26.968750,27.312500,26.875000,27.093750,8.503807,8756400
20-09-1990,27.031250,27.250000,26.656250,26.968750,8.464572,4854000
21-09-1990,26.906250,26.968750,26.375000,26.687500,8.376303,8846000
24-09-1990,26.562500,26.562500,26.125000,26.250000,8.238986,7974800
25-09-1990,26.312500,26.625000,26.218750,26.593750,8.346873,6181200
26-09-1990,26.625000,26.687500,26.062500,26.343750,8.268411,6977600
27-09-1990,26.437500,26.656250,25.718750,26.093750,8.189944,6756400
28-09-1990,25.781250,26.781250,25.718750,26.593750,8.346873,7900400
01-10-1990,26.781250,27.375000,26.781250,27.250000,8.552851,7405200
02-10-1990,27.375000,27.593750,27.062500,27.062500,8.494001,7572400
03-10-1990,27.062500,27.250000,26.781250,26.843750,8.425347,4406800
04-10-1990,26.843750,27.062500,26.593750,26.968750,8.464572,4648000
05-10-1990,26.625000,27.250000,26.500000,27.062500,8.494001,6280000
08-10-1990,27.187500,27.375000,27.156250,27.375000,8.592079,3605200
09-10-1990,27.093750,27.156250,26.343750,26.343750,8.268411,5674400
10-10-1990,26.406250,26.656250,25.718750,25.875000,8.121283,9034400
11-10-1990,25.937500,25.968750,24.937500,25.250000,7.925119,12455200
12-10-1990,25.437500,25.500000,24.875000,25.062500,7.866268,9232400
15-10-1990,25.156250,25.218750,24.062500,24.812500,7.787801,12485600
16-10-1990,24.843750,25.093750,24.562500,24.843750,7.797611,6760800
17-10-1990,24.875000,25.406250,24.843750,25.187500,7.905501,5321200
18-10-1990,25.500000,26.343750,25.437500,26.343750,8.268411,7466000
19-10-1990,26.312500,27.250000,26.156250,26.906250,8.444958,10602400
22-10-1990,26.906250,27.187500,26.625000,26.937500,8.454766,7673200
23-10-1990,26.843750,27.062500,26.656250,26.687500,8.376303,5082800
24-10-1990,26.687500,27.250000,26.687500,27.156250,8.523421,6477600
25-10-1990,27.250000,27.312500,26.656250,27.031250,8.484192,6368000
26-10-1990,26.843750,26.875000,26.625000,26.718750,8.386107,4984400
29-10-1990,26.625000,26.968750,26.281250,26.500000,8.317452,5254400
30-10-1990,26.531250,26.718750,26.218750,26.593750,8.346873,6556000
31-10-1990,26.625000,26.656250,26.187500,26.375000,8.278216,5810000
01-11-1990,26.343750,26.843750,26.218750,26.812500,8.415534,4935600
02-11-1990,26.812500,27.156250,26.812500,27.093750,8.503807,7161200
05-11-1990,26.843750,27.031250,26.625000,26.968750,8.860271,4834800
06-11-1990,26.968750,27.250000,26.906250,26.968750,8.860271,6374000
07-11-1990,27.000000,27.062500,26.562500,26.625000,8.747334,5603200
08-11-1990,26.625000,26.906250,26.562500,26.875000,8.829473,6476800
09-11-1990,27.125000,27.562500,26.968750,27.562500,9.055342,9096800
12-11-1990,27.718750,28.312500,27.687500,28.250000,9.281213,14173200
13-11-1990,28.250000,28.375000,28.000000,28.000000,9.199078,8526000
14-11-1990,28.125000,28.500000,28.125000,28.375000,9.322283,7875600
15-11-1990,28.312500,28.406250,28.125000,28.156250,9.250406,6158800
16-11-1990,28.250000,28.531250,28.000000,28.406250,9.332541,9078800
19-11-1990,28.531250,28.718750,28.500000,28.687500,9.424945,7443200
20-11-1990,28.687500,28.781250,28.312500,28.343750,9.312013,8001200
21-11-1990,28.312500,28.531250,28.093750,28.531250,9.373613,5251600
23-11-1990,28.468750,28.562500,28.156250,28.156250,9.250406,1862000
26-11-1990,28.000000,28.562500,27.906250,28.468750,9.353082,4661600
27-11-1990,28.468750,28.531250,28.156250,28.375000,9.322283,6126000
28-11-1990,28.250000,28.468750,28.093750,28.093750,9.229878,5276800
29-11-1990,28.125000,28.218750,27.906250,28.000000,9.199078,4782800
30-11-1990,27.906250,28.625000,27.812500,28.406250,9.332541,7217600
03-12-1990,28.625000,28.625000,28.250000,28.343750,9.312013,6280800
04-12-1990,28.343750,28.750000,28.250000,28.687500,9.424945,5831600
05-12-1990,28.531250,28.718750,28.437500,28.656250,9.414683,5938000
06-12-1990,28.968750,29.000000,27.812500,27.875000,9.158008,13558400
07-12-1990,27.875000,28.218750,27.687500,28.125000,9.240144,7637600
10-12-1990,28.062500,28.437500,28.031250,28.343750,9.312013,4695200
11-12-1990,28.250000,28.281250,28.093750,28.218750,9.270942,3991600
12-12-1990,28.218750,28.625000,28.156250,28.593750,9.394143,5887600
13-12-1990,28.593750,28.656250,28.218750,28.218750,9.270942,4372400
14-12-1990,28.000000,28.125000,27.750000,27.812500,9.137482,5740800
17-12-1990,27.718750,27.937500,27.656250,27.875000,9.158008,3819600
18-12-1990,27.875000,28.375000,27.875000,28.375000,9.322283,6467200
19-12-1990,28.250000,28.500000,28.031250,28.187500,9.260681,9855600
20-12-1990,28.062500,28.656250,28.062500,28.437500,9.342815,7584000
21-12-1990,28.500000,28.593750,28.343750,28.468750,9.353082,8338400
24-12-1990,28.468750,28.562500,28.437500,28.468750,9.353082,1365200
26-12-1990,28.500000,28.562500,28.375000,28.375000,9.322283,1587200
27-12-1990,28.312500,28.468750,28.250000,28.406250,9.332541,2856400
28-12-1990,28.406250,28.468750,28.312500,28.343750,9.312013,2912800
31-12-1990,28.343750,28.375000,28.218750,28.250000,9.281213,1845200
02-01-1991,28.218750,28.437500,28.031250,28.031250,9.209346,4150800
03-01-1991,28.093750,28.468750,28.062500,28.125000,9.240144,5229600
04-01-1991,28.187500,28.250000,27.968750,28.031250,9.209346,4340400
07-01-1991,27.843750,27.968750,27.500000,27.562500,9.055342,4757600
08-01-1991,27.593750,27.593750,27.187500,27.250000,8.952673,6862000
09-01-1991,27.437500,27.687500,26.687500,26.718750,8.778138,8312000
10-01-1991,26.906250,27.093750,26.812500,27.093750,8.901338,3848000
11-01-1991,26.968750,27.062500,26.937500,27.031250,8.880805,2434800
14-01-1991,26.718750,26.781250,26.375000,26.687500,8.767873,6986000
15-01-1991,26.718750,26.937500,26.687500,26.875000,8.829473,4672400
16-01-1991,26.812500,27.312500,26.656250,27.281250,8.962941,6324000
17-01-1991,28.750000,29.031250,28.562500,28.937500,9.507081,17321600
18-01-1991,28.812500,29.562500,28.718750,29.406250,9.661088,18370000
21-01-1991,29.187500,30.031250,29.156250,29.906250,9.825356,8806000
22-01-1991,29.843750,29.906250,29.437500,29.500000,9.691887,7854800
23-01-1991,29.468750,30.031250,29.468750,29.812500,9.794551,8844000
24-01-1991,30.000000,30.406250,29.968750,30.250000,9.938292,11364800
25-01-1991,30.281250,30.656250,30.125000,30.656250,10.071760,9764400
28-01-1991,30.625000,31.250000,30.593750,31.062500,10.205226,9913200
29-01-1991,31.031250,31.343750,30.750000,31.125000,10.225763,7796800
30-01-1991,31.187500,31.750000,31.156250,31.750000,10.431095,10097200
31-01-1991,31.656250,31.781250,31.562500,31.687500,10.410563,6873200
01-02-1991,31.625000,31.906250,31.406250,31.718750,10.420834,7676400
04-02-1991,31.562500,31.906250,31.406250,31.843750,10.876823,6212400
05-02-1991,31.812500,32.125000,31.750000,32.125000,10.972892,8708400
06-02-1991,32.031250,32.500000,32.000000,32.468750,11.090304,9678400
07-02-1991,32.500000,32.750000,32.093750,32.125000,10.972892,10128000
08-02-1991,32.218750,32.468750,32.062500,32.375000,11.058284,7006800
11-02-1991,32.468750,33.125000,32.406250,33.093750,11.303789,7461200
12-02-1991,32.875000,33.468750,32.875000,33.187500,11.335811,9489600
13-02-1991,33.093750,33.750000,33.062500,33.656250,11.495916,7695200
14-02-1991,33.718750,34.062500,33.468750,33.750000,11.527941,9941600
15-02-1991,33.875000,34.468750,33.843750,34.343750,11.730744,10955600
19-02-1991,34.312500,34.937500,34.250000,34.875000,11.912213,9112400
20-02-1991,34.562500,34.687500,34.468750,34.468750,11.773440,7416800
21-02-1991,34.500000,34.562500,33.875000,33.875000,11.570632,6262000
22-02-1991,33.906250,34.250000,33.156250,33.312500,11.378503,9536400
25-02-1991,33.562500,33.781250,33.031250,33.406250,11.410526,7578800
26-02-1991,33.187500,33.250000,32.437500,32.437500,11.079630,8908400
27-02-1991,32.500000,32.718750,32.031250,32.718750,11.175700,8164800
28-02-1991,32.812500,32.875000,31.875000,32.187500,10.994235,8634000
01-03-1991,32.062500,32.875000,32.031250,32.750000,11.186367,7432400
04-03-1991,32.812500,33.125000,32.468750,32.656250,11.154351,4758400
05-03-1991,32.656250,33.750000,32.468750,33.375000,11.399855,9935600
06-03-1991,33.593750,33.718750,33.156250,33.218750,11.346483,8124000
07-03-1991,33.187500,33.437500,32.906250,33.125000,11.314464,4770400
08-03-1991,33.281250,33.406250,32.750000,32.812500,11.207723,5936000
11-03-1991,32.500000,32.625000,32.187500,32.281250,11.026261,7217600
12-03-1991,32.218750,32.312500,31.625000,31.750000,10.844807,8627200
13-03-1991,31.750000,32.406250,31.687500,32.281250,11.026261,6017600
14-03-1991,32.312500,32.687500,31.625000,32.031250,10.940874,7779600
15-03-1991,31.937500,31.937500,31.562500,31.656250,10.812780,10766000
18-03-1991,31.593750,32.031250,31.562500,31.968750,10.919518,5965200
19-03-1991,29.687500,29.750000,28.750000,28.781250,9.830772,25338400
20-03-1991,28.750000,28.843750,28.375000,28.531250,9.745380,16028400
21-03-1991,28.687500,28.750000,27.750000,27.968750,9.553249,12931200
22-03-1991,28.000000,28.156250,27.812500,27.906250,9.531896,11433200
25-03-1991,27.968750,28.406250,27.937500,28.375000,9.692009,6387600
26-03-1991,28.375000,28.656250,28.343750,28.468750,9.724030,5503200
27-03-1991,28.593750,28.656250,28.125000,28.218750,9.638638,6818800
28-03-1991,28.500000,28.593750,28.218750,28.468750,9.724030,6475200
01-04-1991,28.468750,28.562500,27.968750,28.062500,9.585262,5692000
02-04-1991,28.125000,28.375000,27.781250,28.312500,9.670663,9072400
03-04-1991,28.343750,28.562500,28.250000,28.281250,9.659988,7363600
04-04-1991,28.406250,28.687500,28.031250,28.375000,9.692009,7753200
05-04-1991,28.531250,28.625000,28.125000,28.156250,9.617290,6080400
08-04-1991,28.093750,28.375000,28.000000,28.250000,9.649315,3860400
09-04-1991,28.187500,28.343750,27.750000,27.812500,9.499883,5395600
10-04-1991,27.843750,27.906250,27.500000,27.812500,9.499883,7698800
11-04-1991,27.781250,27.968750,27.531250,27.656250,9.446504,8858800
12-04-1991,27.750000,27.750000,27.031250,27.125000,9.265048,14222000
15-04-1991,27.062500,27.093750,26.406250,26.718750,9.126285,12107200
16-04-1991,26.750000,27.312500,26.687500,27.312500,9.329089,8346800
17-04-1991,27.406250,27.687500,27.312500,27.468750,9.382463,8356000
18-04-1991,27.500000,27.687500,27.343750,27.437500,9.371786,5855200
19-04-1991,27.312500,27.562500,27.250000,27.375000,9.350438,8437200
22-04-1991,27.187500,27.343750,27.031250,27.125000,9.265048,6281600
23-04-1991,27.250000,27.281250,26.968750,27.093750,9.254375,3728400
24-04-1991,27.093750,27.218750,27.000000,27.062500,9.243701,5768400
25-04-1991,27.093750,27.281250,26.906250,27.000000,9.222347,4485600
26-04-1991,27.000000,27.062500,26.812500,26.843750,9.168985,4094000
29-04-1991,26.937500,26.968750,26.156250,26.218750,8.955500,7418000
30-04-1991,26.375000,26.375000,25.531250,25.750000,8.795394,13152800
01-05-1991,25.625000,26.125000,25.531250,26.000000,8.880780,7776800
02-05-1991,25.937500,26.500000,25.937500,26.468750,9.040895,6088400
03-05-1991,26.375000,26.625000,25.500000,25.906250,8.848763,12892400
06-05-1991,25.593750,25.906250,25.593750,25.843750,9.259913,4376000
07-05-1991,25.843750,25.875000,25.468750,25.468750,9.125546,5144400
08-05-1991,25.531250,26.000000,25.437500,25.937500,9.293507,5536000
09-05-1991,26.062500,26.468750,26.031250,26.468750,9.483856,6174000
10-05-1991,26.468750,26.500000,25.750000,25.843750,9.259913,5457600
13-05-1991,25.906250,26.500000,25.812500,26.468750,9.483856,5138400
14-05-1991,26.375000,26.562500,26.156250,26.500000,9.495053,7864800
15-05-1991,26.250000,26.281250,25.312500,25.687500,9.203927,10705600
16-05-1991,25.937500,26.062500,25.750000,26.031250,9.327093,5453200
17-05-1991,25.906250,26.156250,25.875000,25.937500,9.293507,8452400
20-05-1991,26.031250,26.062500,25.781250,25.812500,9.248716,3162800
21-05-1991,25.906250,26.062500,25.125000,25.375000,9.091964,6700800
22-05-1991,25.562500,26.156250,25.500000,26.156250,9.371882,8968400
23-05-1991,26.125000,26.156250,25.937500,26.156250,9.371882,5525200
24-05-1991,26.156250,26.281250,26.125000,26.250000,9.405476,3820400
28-05-1991,26.312500,26.343750,25.906250,26.281250,9.416670,5766800
29-05-1991,26.156250,26.156250,25.937500,26.031250,9.327093,6608800
30-05-1991,25.906250,26.281250,25.906250,26.093750,9.349491,5716400
31-05-1991,26.093750,26.625000,25.937500,26.531250,9.506248,7060000
03-06-1991,26.500000,26.843750,26.437500,26.593750,9.528642,5287200
04-06-1991,26.406250,26.500000,26.156250,26.250000,9.405476,4880400
05-06-1991,26.343750,26.375000,25.781250,25.812500,9.248716,5948800
06-06-1991,25.781250,25.906250,25.500000,25.750000,9.226327,5416800
07-06-1991,25.718750,25.750000,25.343750,25.500000,9.136746,7041600
10-06-1991,25.593750,25.687500,25.531250,25.593750,9.170337,3941200
11-06-1991,25.687500,25.875000,25.531250,25.562500,9.159142,4547600
12-06-1991,25.468750,25.500000,25.156250,25.375000,9.091964,7518800
13-06-1991,25.343750,25.343750,25.031250,25.156250,9.013580,7584400
14-06-1991,25.343750,25.406250,24.968750,25.093750,8.991179,9448000
17-06-1991,24.906250,25.000000,24.875000,24.875000,8.912806,652800
18-06-1991,24.937500,25.250000,24.937500,25.218750,9.035973,6945600
19-06-1991,25.062500,25.312500,25.000000,25.250000,9.047174,8331200
20-06-1991,24.687500,24.812500,24.281250,24.781250,8.879217,16344000
21-06-1991,24.812500,25.000000,24.781250,24.906250,8.924004,12577200
24-06-1991,24.781250,24.906250,24.562500,24.593750,8.812032,9382400
25-06-1991,24.656250,24.906250,24.562500,24.843750,8.901609,6861200
26-06-1991,24.781250,24.843750,24.531250,24.656250,8.834427,6804000
27-06-1991,24.687500,24.687500,24.343750,24.406250,8.744853,7252400
28-06-1991,24.312500,24.437500,24.156250,24.281250,8.700067,7086400
01-07-1991,24.406250,24.656250,24.343750,24.593750,8.812032,5378400
02-07-1991,24.562500,24.843750,24.531250,24.781250,8.879217,4838400
03-07-1991,24.687500,24.718750,24.531250,24.531250,8.789640,3868400
05-07-1991,24.531250,24.812500,24.468750,24.656250,8.834427,3140000
08-07-1991,24.500000,25.125000,24.437500,25.125000,9.002380,5562000
09-07-1991,25.093750,25.218750,24.812500,24.875000,8.912806,5046800
10-07-1991,24.968750,25.093750,24.625000,24.687500,8.845626,5210000
11-07-1991,24.718750,24.750000,24.500000,24.562500,8.800840,4749200
12-07-1991,24.750000,24.937500,24.562500,24.843750,8.901609,5621600
